index,data_nx,data_ny,data_nz,data_voxels,label_nx,label_ny,label_nz,label_voxels
57121,84,114,138,1321488,84,114,138,1321488
57122,82,106,130,1129960,82,106,130,1129960
57123,112,108,100,1209600,112,108,100,1209600
57124,114,98,122,1362984,114,98,122,1362984
57125,108,98,112,1185408,108,98,112,1185408
57126,138,102,86,1210536,138,102,86,1210536
57127,96,146,84,1177344,96,146,84,1177344
57128,124,100,86,1066400,124,100,86,1066400
57129,126,104,138,1808352,126,104,138,1808352
57130,114,106,122,1474248,114,106,122,1474248
57131,116,106,124,1524704,116,106,124,1524704
57132,122,102,138,1717272,122,102,138,1717272
57133,118,104,126,1546272,118,104,126,1546272
57134,108,106,112,1282176,108,106,112,1282176
57135,110,106,112,1305920,110,106,112,1305920
57136,142,102,84,1216656,142,102,84,1216656
57137,100,94,132,1240800,100,94,132,1240800
57138,128,94,98,1179136,128,94,98,1179136
57139,100,92,152,1398400,100,92,152,1398400
57140,108,92,140,1391040,108,92,140,1391040
57141,94,98,152,1400224,94,98,152,1400224
57142,94,90,142,1201320,94,90,142,1201320
57143,100,92,130,1196000,100,92,130,1196000
57144,88,96,142,1199616,88,96,142,1199616
57145,106,102,108,1167696,106,102,108,1167696
57146,124,110,106,1445840,124,110,106,1445840
57147,124,116,84,1208256,124,116,84,1208256
57148,110,102,108,1211760,110,102,108,1211760
57149,138,104,92,1320384,138,104,92,1320384
57150,94,106,128,1275392,94,106,128,1275392
57151,90,106,126,1202040,90,106,126,1202040
57152,120,104,126,1572480,120,104,126,1572480
57153,92,100,138,1269600,92,100,138,1269600
57154,96,92,124,1095168,96,92,124,1095168
57155,86,104,140,1252160,86,104,140,1252160
57156,86,104,110,983840,86,104,110,983840
57157,110,112,108,1330560,110,112,108,1330560
57158,120,90,112,1209600,120,90,112,1209600
57159,88,106,100,932800,88,106,100,932800
57160,102,94,140,1342320,102,94,140,1342320
57161,102,94,126,1208088,102,94,126,1208088
57162,102,86,128,1122816,102,86,128,1122816
57163,100,90,118,1062000,100,90,118,1062000
57164,70,94,142,934360,70,94,142,934360
57165,72,94,130,879840,72,94,130,879840
57166,94,90,140,1184400,94,90,140,1184400
57167,96,90,126,1088640,96,90,126,1088640
57168,92,96,132,1165824,92,96,132,1165824
57169,90,96,122,1054080,90,96,122,1054080
57170,88,94,134,1108448,88,94,134,1108448
57171,90,94,120,1015200,90,94,120,1015200
57172,114,110,74,927960,114,110,74,927960
57173,108,108,86,1003104,108,108,86,1003104
57174,112,96,94,1010688,112,96,94,1010688
57175,100,90,122,1098000,100,90,122,1098000
57176,98,88,118,1017632,98,88,118,1017632
57177,72,98,130,917280,72,98,130,917280
57178,96,84,122,983808,96,84,122,983808
57179,92,96,120,1059840,92,96,120,1059840
57180,92,90,116,960480,92,90,116,960480
57181,106,124,76,998944,106,124,76,998944
57182,106,98,88,914144,106,98,88,914144
57183,122,98,100,1195600,122,98,100,1195600
57184,110,102,102,1144440,110,102,102,1144440
57185,110,106,120,1399200,110,106,120,1399200
57186,124,104,94,1212224,124,104,94,1212224
57187,98,106,126,1308888,98,106,126,1308888
57188,98,116,114,1295952,98,116,114,1295952
57189,112,94,102,1073856,112,94,102,1073856
57190,106,108,100,1144800,106,108,100,1144800
57191,102,112,106,1210944,102,112,106,1210944
57192,106,106,100,1123600,106,106,100,1123600
57193,94,98,118,1087016,94,98,118,1087016
57194,92,104,118,1129024,92,104,118,1129024
57195,98,116,100,1136800,98,116,100,1136800
57196,102,102,130,1352520,102,102,130,1352520
57197,100,104,128,1331200,100,104,128,1331200
57198,102,100,108,1101600,102,100,108,1101600
57199,110,98,102,1099560,110,98,102,1099560
57200,98,102,110,1099560,98,102,110,1099560
57201,110,98,112,1207360,110,98,112,1207360
57202,102,106,116,1254192,102,106,116,1254192
57203,98,104,122,1243424,98,104,122,1243424
57204,96,102,120,1175040,96,102,120,1175040
57205,94,98,132,1215984,94,98,132,1215984
57206,98,110,120,1293600,98,110,120,1293600
57207,100,106,114,1208400,100,106,114,1208400
57208,104,94,112,1094912,104,94,112,1094912
57209,120,104,106,1322880,120,104,106,1322880
57210,106,100,98,1038800,106,100,98,1038800
57211,110,106,106,1235960,110,106,106,1235960
57212,102,110,102,1144440,102,110,102,1144440
57213,112,96,114,1225728,112,96,114,1225728
57214,106,106,86,966296,106,106,86,966296
57215,106,98,106,1101128,106,98,106,1101128
57216,102,100,100,1020000,102,100,100,1020000
57217,100,102,100,1020000,100,102,100,1020000
57218,100,102,124,1264800,100,102,124,1264800
57219,112,102,114,1302336,112,102,114,1302336
57220,112,90,104,1048320,112,90,104,1048320
57221,108,104,104,1168128,108,104,104,1168128
57222,102,94,114,1093032,102,94,114,1093032
57223,92,108,106,1053216,92,108,106,1053216
57224,128,96,138,1695744,128,96,138,1695744
57225,122,92,126,1414224,122,92,126,1414224
57226,114,96,138,1510272,114,96,138,1510272
57227,108,92,126,1251936,108,92,126,1251936
57228,120,92,124,1368960,120,92,124,1368960
57229,114,96,136,1488384,114,96,136,1488384
57230,108,92,116,1152576,108,92,116,1152576
57231,128,98,126,1580544,128,98,126,1580544
57232,120,94,116,1308480,120,94,116,1308480
57233,114,98,126,1407672,114,98,126,1407672
57234,108,92,114,1132704,108,92,114,1132704
57235,128,98,124,1555456,128,98,124,1555456
57236,114,98,124,1385328,114,98,124,1385328
57237,124,100,116,1438400,124,100,116,1438400
57238,112,100,116,1299200,112,100,116,1299200
57239,142,92,100,1306400,142,92,100,1306400
57240,130,92,100,1196000,130,92,100,1196000
57241,130,92,100,1196000,130,92,100,1196000
57242,118,92,100,1085600,118,92,100,1085600
57243,120,112,92,1236480,120,112,92,1236480
57244,110,106,94,1096040,110,106,94,1096040
57245,110,110,90,1089000,110,110,90,1089000
57246,102,104,92,975936,102,104,92,975936
57247,128,92,102,1201152,128,92,102,1201152
57248,112,94,102,1073856,112,94,102,1073856
57249,110,106,90,1049400,110,106,90,1049400
57250,100,100,90,900000,100,100,90,900000
57251,126,106,116,1549296,126,106,116,1549296
57252,124,104,104,1341184,124,104,104,1341184
57253,126,104,104,1362816,126,104,104,1362816
57254,114,106,116,1401744,114,106,116,1401744
57255,112,106,104,1234688,112,106,104,1234688
57256,110,104,104,1189760,110,104,104,1189760
57257,114,104,106,1256736,114,104,106,1256736
57258,114,106,114,1377576,114,106,114,1377576
57259,110,104,94,1075360,110,104,94,1075360
57260,110,104,94,1075360,110,104,94,1075360
57261,114,104,112,1327872,114,104,112,1327872
57262,112,106,98,1163456,112,106,98,1163456
57263,126,106,106,1415736,126,106,106,1415736
57264,122,104,94,1192672,122,104,94,1192672
57265,122,104,94,1192672,122,104,94,1192672
57266,126,104,96,1257984,126,104,96,1257984
57267,114,106,104,1256736,114,106,104,1256736
57268,110,104,94,1075360,110,104,94,1075360
57269,110,104,94,1075360,110,104,94,1075360
57270,114,106,96,1160064,114,106,96,1160064
57271,114,108,122,1502064,114,108,122,1502064
57272,112,104,120,1397760,112,104,120,1397760
57273,114,106,114,1377576,114,106,114,1377576
57274,112,106,112,1329664,112,106,112,1329664
57275,100,104,120,1248000,100,104,120,1248000
57276,102,106,114,1232568,102,106,114,1232568
57277,102,104,116,1230528,102,104,116,1230528
57278,118,104,110,1349920,118,104,110,1349920
57279,100,104,118,1227200,100,104,118,1227200
57280,112,104,104,1211392,112,104,104,1211392
57281,130,104,102,1379040,130,104,102,1379040
57282,112,104,110,1281280,112,104,110,1281280
57283,124,104,94,1212224,124,104,94,1212224
57284,118,104,100,1227200,118,104,100,1227200
57285,100,104,110,1144000,100,104,110,1144000
57286,112,104,92,1071616,112,104,92,1071616
57287,122,114,134,1863672,122,114,134,1863672
57288,122,112,126,1721664,122,112,126,1721664
57289,120,108,124,1607040,120,108,124,1607040
57290,114,116,128,1692672,114,116,128,1692672
57291,112,112,126,1580544,112,112,126,1580544
57292,118,106,126,1576008,118,106,126,1576008
57293,118,128,126,1903104,118,128,126,1903104
57294,114,114,124,1611504,114,114,124,1611504
57295,118,122,126,1813896,118,122,126,1813896
57296,102,112,128,1462272,102,112,128,1462272
57297,112,116,126,1636992,112,116,126,1636992
57298,106,116,126,1549296,106,116,126,1549296
57299,106,114,120,1450080,106,114,120,1450080
57300,98,116,116,1318688,98,116,116,1318688
57301,98,114,118,1318296,98,114,118,1318296
57302,106,112,112,1329664,106,112,112,1329664
57303,90,100,130,1170000,90,100,130,1170000
57304,92,100,126,1159200,92,100,126,1159200
57305,92,102,122,1144848,92,102,122,1144848
57306,96,100,124,1190400,96,100,124,1190400
57307,100,108,134,1447200,100,108,134,1447200
57308,98,104,122,1243424,98,104,122,1243424
57309,96,98,140,1317120,96,98,140,1317120
57310,94,102,124,1188912,94,102,124,1188912
57311,96,118,116,1314048,96,118,116,1314048
57312,106,112,116,1377152,106,112,116,1377152
57313,100,114,124,1413600,100,114,124,1413600
57314,98,114,118,1318296,98,114,118,1318296
57315,98,118,116,1341424,98,118,116,1341424
57316,98,96,118,1110144,98,96,118,1110144
57317,96,96,128,1179648,96,96,128,1179648
57318,96,104,124,1238016,96,104,124,1238016
57319,100,110,128,1408000,100,110,128,1408000
57320,96,110,118,1246080,96,110,118,1246080
57321,120,92,116,1280640,120,92,116,1280640
57322,124,124,100,1537600,124,124,100,1537600
57323,124,110,102,1391280,124,110,102,1391280
57324,112,110,102,1256640,112,110,102,1256640
57325,112,94,116,1221248,112,94,116,1221248
57326,122,94,126,1444968,122,94,126,1444968
57327,122,110,100,1342000,122,110,100,1342000
57328,106,102,128,1383936,106,102,128,1383936
57329,106,104,116,1278784,106,104,116,1278784
57330,106,102,116,1254192,106,102,116,1254192
57331,106,100,128,1356800,106,100,128,1356800
57332,106,100,116,1229600,106,100,116,1229600
57333,122,102,116,1443504,122,102,116,1443504
57334,106,110,116,1352560,106,110,116,1352560
57335,110,102,108,1211760,110,102,108,1211760
57336,122,104,106,1344928,122,104,106,1344928
57337,104,98,116,1182272,104,98,116,1182272
57338,106,104,114,1256736,106,104,114,1256736
57339,106,102,112,1210944,106,102,112,1210944
57340,104,104,116,1254656,104,104,116,1254656
57341,104,98,112,1141504,104,98,112,1141504
57342,108,124,102,1365984,108,124,102,1365984
57343,108,112,102,1233792,108,112,102,1233792
57344,122,94,116,1330288,122,94,116,1330288
57345,94,104,116,1134016,94,104,116,1134016
57346,108,106,102,1167696,108,106,102,1167696
57347,118,100,110,1298000,118,100,110,1298000
57348,108,94,114,1157328,108,94,114,1157328
57349,102,106,106,1146072,102,106,106,1146072
57350,106,106,120,1348320,106,106,120,1348320
57351,100,104,118,1227200,100,104,118,1227200
57352,106,106,116,1303376,106,106,116,1303376
57353,106,104,120,1322880,106,104,120,1322880
57354,106,102,116,1254192,106,102,116,1254192
57355,112,106,102,1210944,112,106,102,1210944
57356,102,106,120,1297440,102,106,120,1297440
57357,112,106,110,1305920,112,106,110,1305920
57358,108,106,104,1190592,108,106,104,1190592
57359,100,106,114,1208400,100,106,114,1208400
57360,108,124,116,1553472,108,124,116,1553472
57361,108,110,116,1378080,108,110,116,1378080
57362,96,124,116,1380864,96,124,116,1380864
57363,96,112,118,1268736,96,112,118,1268736
57364,96,124,116,1380864,96,124,116,1380864
57365,96,110,116,1224960,96,110,116,1224960
57366,106,106,128,1438208,106,106,128,1438208
57367,106,106,116,1303376,106,106,116,1303376
57368,116,106,104,1278784,116,106,104,1278784
57369,106,106,104,1168544,106,106,104,1168544
57370,114,106,104,1256736,114,106,104,1256736
57371,106,104,104,1146496,106,104,104,1146496
57372,106,106,116,1303376,106,106,116,1303376
57373,96,108,118,1223424,96,108,118,1223424
57374,96,108,118,1223424,96,108,118,1223424
57375,106,106,118,1325848,106,106,118,1325848
57376,102,104,108,1145664,102,104,108,1145664
57377,104,104,110,1189760,104,104,110,1189760
57378,110,104,120,1372800,110,104,120,1372800
57379,108,96,116,1202688,108,96,116,1202688
57380,110,104,114,1304160,110,104,114,1304160
57381,102,104,120,1272960,102,104,120,1272960
57382,106,104,122,1344928,106,104,122,1344928
57383,106,104,114,1256736,106,104,114,1256736
57384,110,102,122,1368840,110,102,122,1368840
57385,110,102,122,1368840,110,102,122,1368840
57386,110,102,114,1279080,110,102,114,1279080
57387,114,106,116,1401744,114,106,116,1401744
57388,100,102,120,1224000,100,102,120,1224000
57389,100,108,116,1252800,100,108,116,1252800
57390,100,108,116,1252800,100,108,116,1252800
57391,104,108,118,1325376,104,108,118,1325376
57392,102,106,116,1254192,102,106,116,1254192
57393,98,102,120,1199520,98,102,120,1199520
57394,98,104,116,1182272,98,104,116,1182272
57395,112,106,126,1495872,112,106,126,1495872
57396,108,102,126,1388016,108,102,126,1388016
57397,108,104,124,1392768,108,104,124,1392768
57398,106,104,126,1389024,106,104,126,1389024
57399,98,104,126,1284192,98,104,126,1284192
57400,102,106,124,1340688,102,106,124,1340688
57401,116,96,118,1314048,116,96,118,1314048
57402,116,96,112,1247232,116,96,112,1247232
57403,110,108,106,1259280,110,108,106,1259280
57404,96,106,114,1160064,96,106,114,1160064
57405,118,100,116,1368800,118,100,116,1368800
57406,118,102,116,1396176,118,102,116,1396176
57407,110,102,116,1301520,110,102,116,1301520
57408,124,112,96,1333248,124,112,96,1333248
57409,100,120,102,1224000,100,120,102,1224000
57410,100,96,118,1132800,100,96,118,1132800
57411,114,94,120,1285920,114,94,120,1285920
57412,108,96,124,1285632,108,96,124,1285632
57413,108,96,120,1244160,108,96,120,1244160
57414,102,94,120,1150560,102,94,120,1150560
57415,112,102,110,1256640,112,102,110,1256640
57416,92,104,130,1243840,92,104,130,1243840
57417,94,106,126,1255464,94,106,126,1255464
57418,92,104,120,1148160,92,104,120,1148160
57419,94,106,122,1215608,94,106,122,1215608
57420,122,118,112,1612352,122,118,112,1612352
57421,122,112,110,1503040,122,112,110,1503040
57422,126,110,100,1386000,126,110,100,1386000
57423,102,118,122,1468392,102,118,122,1468392
57424,102,118,114,1372104,102,118,114,1372104
57425,102,114,116,1348848,102,114,116,1348848
57426,94,122,112,1284416,94,122,112,1284416
57427,126,98,116,1432368,126,98,116,1432368
57428,118,94,116,1286672,118,94,116,1286672
57429,128,100,114,1459200,128,100,114,1459200
57430,118,94,114,1264488,118,94,114,1264488
57431,128,100,102,1305600,128,100,102,1305600
57432,118,94,102,1131384,118,94,102,1131384
57433,130,96,114,1422720,130,96,114,1422720
57434,120,96,116,1336320,120,96,116,1336320
57435,98,128,106,1329664,98,128,106,1329664
57436,100,118,106,1250800,100,118,106,1250800
57437,108,100,116,1252800,108,100,116,1252800
57438,96,100,116,1113600,96,100,116,1113600
57439,92,134,104,1282112,92,134,104,1282112
57440,94,120,104,1173120,94,120,104,1173120
57441,124,96,116,1380864,124,96,116,1380864
57442,112,96,116,1247232,112,96,116,1247232
57443,124,100,112,1388800,124,100,112,1388800
57444,120,104,100,1248000,120,104,100,1248000
57445,120,96,114,1313280,120,96,114,1313280
57446,94,118,108,1197936,94,118,108,1197936
57447,90,104,116,1085760,90,104,116,1085760
57448,102,108,108,1189728,102,108,108,1189728
57449,94,116,106,1155824,94,116,106,1155824
57450,124,100,116,1438400,124,100,116,1438400
57451,108,100,120,1296000,108,100,120,1296000
57452,110,98,120,1293600,110,98,120,1293600
57453,114,98,122,1362984,114,98,122,1362984
57454,124,108,90,1205280,124,108,90,1205280
57455,96,104,122,1218048,96,104,122,1218048
57456,110,118,90,1168200,110,118,90,1168200
57457,90,106,124,1182960,90,106,124,1182960
57458,112,110,92,1133440,112,110,92,1133440
57459,92,118,118,1281008,92,118,118,1281008
57460,114,96,130,1422720,114,96,130,1422720
57461,112,96,116,1247232,112,96,116,1247232
57462,120,116,94,1308480,120,116,94,1308480
57463,94,104,126,1231776,94,104,126,1231776
57464,110,94,120,1240800,110,94,120,1240800
57465,110,94,118,1220120,110,94,118,1220120
57466,118,94,116,1286672,118,94,116,1286672
57467,110,94,116,1199440,110,94,116,1199440
57468,112,94,120,1263360,112,94,120,1263360
57469,114,92,120,1258560,114,92,120,1258560
57470,106,106,120,1348320,106,106,120,1348320
57471,86,106,120,1093920,86,106,120,1093920
57472,94,104,116,1134016,94,104,116,1134016
57473,92,104,122,1167296,92,104,122,1167296
57474,94,104,114,1114464,94,104,114,1114464
57475,86,102,120,1052640,86,102,120,1052640
57476,102,108,108,1189728,102,108,108,1189728
57477,114,94,126,1350216,114,94,126,1350216
57478,112,96,116,1247232,112,96,116,1247232
57479,114,92,126,1321488,114,92,126,1321488
57480,92,112,128,1318912,92,112,128,1318912
57481,92,104,126,1205568,92,104,126,1205568
57482,116,114,108,1428192,116,114,108,1428192
57483,114,94,130,1393080,114,94,130,1393080
57484,114,94,128,1371648,114,94,128,1371648
57485,108,94,130,1319760,108,94,130,1319760
57486,112,94,116,1221248,112,94,116,1221248
57487,112,94,128,1347584,112,94,128,1347584
57488,110,114,116,1454640,110,114,116,1454640
57489,92,112,128,1318912,92,112,128,1318912
57490,88,108,118,1121472,88,108,118,1121472
57491,92,102,126,1182384,92,102,126,1182384
57492,106,114,112,1353408,106,114,112,1353408
57493,128,96,120,1474560,128,96,120,1474560
57494,108,100,130,1404000,108,100,130,1404000
57495,120,98,118,1387680,120,98,118,1387680
57496,154,94,102,1476552,154,94,102,1476552
57497,142,94,102,1361496,142,94,102,1361496
57498,94,94,154,1360744,94,94,154,1360744
57499,88,94,142,1174624,88,94,142,1174624
57500,138,94,104,1349088,138,94,104,1349088
57501,94,94,146,1290056,94,94,146,1290056
57502,124,94,128,1491968,124,94,128,1491968
57503,116,94,118,1286672,116,94,118,1286672
57504,118,94,120,1331040,118,94,120,1331040
